_id,text,created_at,coordinates,source,geo
ObjectId(5728f313e6ad0c29540b2d85),@CNN Lets go Donald Trump..,2016-05-03T18:51:00.000Z,"",Twitter for Android,""
ObjectId(5728f313e6ad0c29540b2d86),RT @yolandamorin: Trump adelanta por primera vez en los sondeos a Hillary Clinton https://t.co/JKiRLI8xWp,2016-05-03T18:51:00.000Z,"",Twitter Web Client,""
ObjectId(5728f313e6ad0c29540b2d87),RT @CerritelliDavid: @realDonaldTrump  Fantastic Video ! Thank You Mr Trump for being the person who FINALLY hears Us #MAGA #Trump2016 #Tru…,2016-05-03T18:51:00.000Z,"",Twitter for Android,""
ObjectId(5728f313e6ad0c29540b2d88),@IngrahamAngle @realDonaldTrump These r ll bad for our country and that is why they have to all go. Trump will bring in new blood,2016-05-03T18:51:00.000Z,"",Twitter Web Client,""
ObjectId(5728f313e6ad0c29540b2d89),@IngrahamAngle @HillaryClinton @realDonaldTrump you mean we all flip parties? Easier for trump run on the correct ticket. #NotConservative,2016-05-03T18:51:00.000Z,"",Twitter for iPhone,""
ObjectId(5728f313e6ad0c29540b2d8a),RT @lexi4prez: me watching all the trump supporters  celebrate cinco de mayo https://t.co/qJxJkJFLAs,2016-05-03T18:51:00.000Z,"",Twitter for iPhone,""
ObjectId(5728f313e6ad0c29540b2d8b),"Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Republican front-runner Do... https://t.co/47yB1njpoW",2016-05-03T18:51:00.000Z,"",twitterfeed,""
ObjectId(5728f313e6ad0c29540b2d8c),that's donald trump https://t.co/IMntJhMqzo,2016-05-03T18:50:59.000Z,"",Twitter Web Client,""
ObjectId(5728f313e6ad0c29540b2d8d),"#jobs #jobsearch # #Cruz unloads with epic takedown of 'pathological liar,' 'narcissist' Donald Trump:  
    ... https://t.co/irwvi8SDM0",2016-05-03T18:51:00.000Z,"",twitterfeed,""
ObjectId(5728f313e6ad0c29540b2d8e),"RT @ChuckNellis: I never changed, I'm still 100% Conservative voting Conservative.
OTHERS changed &amp; now support a Liberal Democrat FRAUD in…",2016-05-03T18:51:00.000Z,"",Twitter for iPhone,""
ObjectId(5728f313e6ad0c29540b2d8f),TrumpOn Second Thought: Trump disagrees with Trump’s “punish women” abortion idea: https://t.co/Gz99bMBLrR via @slate #smh #OnSecondThought,2016-05-03T18:51:00.000Z,"",Twitter Web Client,""
ObjectId(5728f314e6ad0c29540b2d90),@KirstenPowers @realDonaldTrump Cruz has come unglued. Is it possible he tripped Carly? No way to know. #carlygate,2016-05-03T18:51:00.000Z,"",Twitter for Android,""
ObjectId(5728f314e6ad0c29540b2d91),@AdiDajani Caught! Ted Cruz lies TEN times in under FIVE minutes to the INDIANA voters!!! Retweet!!! https://t.co/yGuvvvVvs6,2016-05-03T18:51:00.000Z,"",Twitter for iPhone,""
ObjectId(5728f314e6ad0c29540b2d92),"RT @JoeNBC: Many are tired of all things Big: big govt, big banks, big corporations, Big Brother, big deals, big wars, big money https://t.…",2016-05-03T18:51:00.000Z,"",Twitter for Android,""
ObjectId(5728f314e6ad0c29540b2d93),"RT @SfaLumberjack21: Evidently Rafael Cruz is the only person on Earth that can take out Superman, Batman &amp; Chuck Norris. #TrumpConspiracyT…",2016-05-03T18:51:00.000Z,"",Twitter for iPhone,""
ObjectId(5728f314e6ad0c29540b2d94),RT @The_Trump_Train: Trump responds to Ted Cruz's recent outburst. #MakeAmericaGreatAgain https://t.co/0PbdenZcWR,2016-05-03T18:51:00.000Z,"",Twitter for Android,""
ObjectId(5728f314e6ad0c29540b2d95),"RT @BradThor: The Hamilton Rule: Why conservatives should take Hillary Clinton over Donald Trump
https://t.co/SD17mQ4lyj  https://t.co/29gn…",2016-05-03T18:51:00.000Z,"",Twitter for Android,""
ObjectId(5728f314e6ad0c29540b2d96),@Ronc99 https://t.co/GOrfo6fReC,2016-05-03T18:51:01.000Z,"",Twitter Web Client,""
ObjectId(5728f314e6ad0c29540b2d97),"@BradThor after today Cruz is ToasTED in this GOP race, indiana is the alamo and you will know the country wants Trump, deal with it Thor.",2016-05-03T18:51:01.000Z,"",Twitter Web Client,""
ObjectId(5728f314e6ad0c29540b2d98),"Never Commie Trump. #IndianaPrimary #NeverTrump
https://t.co/PN8FEodNsc",2016-05-03T18:51:01.000Z,"",Twitter Web Client,""
ObjectId(5728f314e6ad0c29540b2d99),RT @DanaHoule: Whoever Trump chooses for VP better have a plausible Manchurian Candidate theory for why he or she is intended to be the rea…,2016-05-03T18:51:01.000Z,"",Twitter for Android,""
ObjectId(5728f314e6ad0c29540b2d9a),"RT @Writeintrump: It's #TeacherAppreciationDay so I expect a ""Thank You"" from Lyin' Ted Cruz and John Kasich for schooling them this electi…",2016-05-03T18:51:01.000Z,"",Twitter for iPhone,""
ObjectId(5728f314e6ad0c29540b2d9b),RT @CapitalCoahuila: Felicitaciones a todos los trabajadores de la industria de la construcción #DíaDelAlbañil Día de la Santa Cruz https:/…,2016-05-03T18:51:01.000Z,"",Colchoneros ,""
ObjectId(5728f315e6ad0c29540b2d9c),RT @21damone: Some people don't understand the importance of Donald Trump self-funding his campaign. RETWEET if you appreciate it. https://…,2016-05-03T18:51:01.000Z,"",Twitter for Android,""
ObjectId(5728f315e6ad0c29540b2d9d),"RT @JoeFreedomLove: If Ted Cruz Wins the Indiana Primary, Thank Grassroots Women https://t.co/nrRou0vBXz",2016-05-03T18:51:01.000Z,"",Twitter for iPhone,""
ObjectId(5728f315e6ad0c29540b2d9e),"Donald Trump is going for the knockout blow against Ted Cruz in Indiana https://t.co/k0gOA68PJW/s/Pepi https://t.co/dUUPbqq88u/s/-Kwr

m....",2016-05-03T18:51:00.000Z,"",Cloudhopper,""
ObjectId(5728f315e6ad0c29540b2d9f),RT @AnglosearchNews: Cruz Delegates Run To Trump https://t.co/qiwdWdJ2lE https://t.co/5uXuBgQakr,2016-05-03T18:51:01.000Z,"",Twitter for iPad,""
ObjectId(5728f315e6ad0c29540b2da0),"@LadyLNorth .In Indy fighting 4 Cruz; Don't want Trump. But Whoever wins 1237, I'll vote passionately against HRC. Must keep Focus!@DLoesch",2016-05-03T18:51:01.000Z,"",Twitter for iPhone,""
ObjectId(5728f315e6ad0c29540b2da1),"RT @immigrant4trump: Trump Holds 34-Point Lead Over Cruz in California: Trump 54, Cruz 20, Kasich 16
https://t.co/hqzHd1w89q #Trump2016 htt…",2016-05-03T18:51:01.000Z,"",Twitter Web Client,""
ObjectId(5728f315e6ad0c29540b2da2),"RT @RealScottErnst: Show the $100,000.  Take a picture of the cash.  #TedCruz must accept if you show the cash.  #Trump2016 https://t.co/9c…",2016-05-03T18:51:01.000Z,"",Mobile Web (M5),""
ObjectId(5728f315e6ad0c29540b2da3),@NeilTurner_ @tedcruz Trump is a liberal lying scum bag who won't get to 1237 either. You must have very low self esteem if you follow Trump,2016-05-03T18:51:01.000Z,"",Twitter for iPhone,""
ObjectId(5728f315e6ad0c29540b2da4),RT @mitchellvii: Some inside baseball on Cruz Camp: https://t.co/pCx0zzjp0u,2016-05-03T18:51:01.000Z,"",Twitter for Android,""
ObjectId(5728f315e6ad0c29540b2da5),So will the entire GOP. She's used to it. https://t.co/yYx7hhLUOG,2016-05-03T18:51:01.000Z,"",TweetDeck,""
ObjectId(5728f315e6ad0c29540b2da6),RT @JohnTDolan: @surfermom77 @LodiSilverado @jimlibertarian @MiceeMouse Stop whining and blaming Trump for Pappy being a bad guy!!! https:/…,2016-05-03T18:51:01.000Z,"",Twitter for Android,""
ObjectId(5728f315e6ad0c29540b2da7),RT @ElenaLoweski: I can't stop staring at this gif of Ted Cruz and Carly Fiorina struggling to portray a human interaction correctly https:…,2016-05-03T18:51:01.000Z,"",Twitter for Android,""
ObjectId(5728f315e6ad0c29540b2da8),RT @jatirado: Ted Cruz critica a Trump por vincular a su padre con asesino de John F. Kennedy: El precandidato republicano ... https://t.co…,2016-05-03T18:51:01.000Z,"",Twitter for Android,""
ObjectId(5728f315e6ad0c29540b2da9),RT @Dad_Trump2: Why did the Cruz cross the road? To get HUMILIATED by Trump supporters! https://t.co/eUeLDOl4vr,2016-05-03T18:51:02.000Z,"",Twitter Web Client,""
ObjectId(5728f315e6ad0c29540b2daa),RT @lexi4prez: me watching all the trump supporters  celebrate cinco de mayo https://t.co/qJxJkJFLAs,2016-05-03T18:51:02.000Z,"",Twitter for iPhone,""
ObjectId(5728f315e6ad0c29540b2dab),@iboudreau Agreed.  But it should be taken into account when comparing her favs to Trump / Sanders.,2016-05-03T18:51:02.000Z,"",Twitter Web Client,""
ObjectId(5728f315e6ad0c29540b2dac),RT @thehill: WATCH: Cruz explodes in lengthy anti-Trump tirade https://t.co/EtGB2KaZsy https://t.co/Hx9Jh7fXvt,2016-05-03T18:51:02.000Z,"",Twitter Web Client,""
ObjectId(5728f315e6ad0c29540b2dad),"RT @GarrettVentry: Donald Trump has personally mocked Cruz, Walker, Rubio, Fiorina, and Bush. Now he wants unity in the GOP? Get out of her…",2016-05-03T18:51:02.000Z,"",Twitter for iPhone,""
ObjectId(5728f315e6ad0c29540b2dae),@katydid_alot @InfidelAnthony guess what? We actually live here. Trump promotes the values his supporters have always justified biblically.,2016-05-03T18:51:02.000Z,"",Twitter for iPhone,""
ObjectId(5728f315e6ad0c29540b2daf),RT @MelissaQuinn97: Want to read something that's not about Trump but is just as outrageous as he is? Here you go: https://t.co/a2dkFtA5fk,2016-05-03T18:51:02.000Z,"",Twitter Web Client,""
ObjectId(5728f315e6ad0c29540b2db0),RT @HuffingtonPost: Police are looking for an alleged Trump supporter who attacked a Muslim woman https://t.co/hsSQApoplz https://t.co/HlL0…,2016-05-03T18:51:02.000Z,"",Twitter for Android,""
ObjectId(5728f315e6ad0c29540b2db1),"RT @immigrant4trump: Donald Trump himself! Shared one my videos! Check it Out ""Indiana...The Time is Now!"" Watch👉https://t.co/CHEetcwGDG ht…",2016-05-03T18:51:02.000Z,"",Twitter Web Client,""
ObjectId(5728f315e6ad0c29540b2db2),"RT @RWSurferGirl1: Trump has increased the Republican Base 64% over 2012

Democrat base is down 28% over 2012

Trump leads Romneys Record b…",2016-05-03T18:51:02.000Z,"",Twitter for iPhone,""
ObjectId(5728f315e6ad0c29540b2db3),The only trump could win is if he is running against sanders.  https://t.co/5vysgIbkqg,2016-05-03T18:51:02.000Z,"",Twitter for iPad,""
ObjectId(5728f315e6ad0c29540b2db4),RT @thehill: Trump accuses Cruz's dad of hanging out with JFK's killer before assassination: https://t.co/HlbBUGiIi2 https://t.co/oRseQXkbhf,2016-05-03T18:51:02.000Z,"",Twitter for iPhone,""
ObjectId(5728f315e6ad0c29540b2db5),"RT @ZKotek: #BernieOrBust I will vote Trump if it's not Bernie. I would rather have George Bush than Hitlery.

@jayisnotsexy @NamelessCynic…",2016-05-03T18:51:02.000Z,"",Twitter for iPhone,""
ObjectId(5728f316e6ad0c29540b2db6),RT @BartBuzz: This is one of the main reasons I like Ted Cruz. https://t.co/4MTjY8y1Xu,2016-05-03T18:51:02.000Z,"",Twitter Web Client,""
ObjectId(5728f316e6ad0c29540b2db7),"""I'm assuming it's bold."" @GinaGrad on how the Trump wine will taste.",2016-05-03T18:51:02.000Z,"",Hootsuite,""
ObjectId(5728f316e6ad0c29540b2db8),"@davidaxelrod @tedcruz @realDonaldTrump The magic of Trump: he set a trap this morning, Cruz took it and went off the rails.Cruz looks crazy",2016-05-03T18:51:02.000Z,"",Twitter for iPhone,""
ObjectId(5728f316e6ad0c29540b2db9),.@Google is sponsoring Trump?!? Demand they #DumpTrump immediately https://t.co/B6HqWo2ba9,2016-05-03T18:51:02.000Z,"",Twitter Web Client,""
ObjectId(5728f316e6ad0c29540b2dba),"@BuckSexton in the words of the left can Trump be called transconservative bc he self identifies as a conservative? Well, for today at least",2016-05-03T18:51:02.000Z,"",Twitter for iPhone,""
ObjectId(5728f316e6ad0c29540b2dbb),RT @sandyaschneider: Longtime Bush Operative Urges GOP to Rally Around Trump https://t.co/HZJzfWt1FM #Indiana #Trump,2016-05-03T18:51:02.000Z,"",Twitter for iPhone,""
ObjectId(5728f316e6ad0c29540b2dbc),RT @JesseKellyDC: I don't know what's in Ted Cruz's heart but the list of people who hate him is a Who's Who list of people who have destro…,2016-05-03T18:51:03.000Z,"",Twitter Web Client,""
ObjectId(5728f316e6ad0c29540b2dbd),Just when you think Trumpoid can't get any dumber it denies FACTS! It wonders who owns https://t.co/Q4oMqmumXM ROFL! https://t.co/Rw22c3am5S,2016-05-03T18:51:02.000Z,"",Twitter Web Client,""
ObjectId(5728f316e6ad0c29540b2dbe),Surprised Cruz is at 20% here. Nothing in his politics resonates with the CA mindset. https://t.co/CAwZi3LPMA,2016-05-03T18:51:03.000Z,"",Twitter for Android,""
ObjectId(5728f316e6ad0c29540b2dbf),RT @smartgirls4gop: yes @tedcruz will protect our guns rights and many more. The other will not. #IndianaPrimary #Indiana  https://t.co/6h1…,2016-05-03T18:51:03.000Z,"",Twitter Web Client,""
ObjectId(5728f316e6ad0c29540b2dc0),"@limbaugh Remember Trump favorite people was P.T. Barnum because there's a sucker born every minute,  dam Trumpist R stupid wacko bird's.",2016-05-03T18:51:03.000Z,"",Twitter for Android,""
ObjectId(5728f316e6ad0c29540b2dc1),#Efemérides: Hoy se celebra el Día de la Cruz de Mayo. https://t.co/J2siYfQGEq,2016-05-03T18:51:03.000Z,"",TweetDeck,""
ObjectId(5728f317e6ad0c29540b2dc2),Indiana primary: Donald Trump looks poised for a win – and the nomination https://t.co/QmUrKeTXwJ https://t.co/chWkWNUVcF,2016-05-03T18:51:03.000Z,"",Twitter Web Client,""
ObjectId(5728f317e6ad0c29540b2dc3),RT @sandyaschneider: just had a couple of friends contact me who were Cruz supporters. They were on the wall after he made deal w/ Kasich t…,2016-05-03T18:51:03.000Z,"",Twitter for Android,""
ObjectId(5728f317e6ad0c29540b2dc4),RT @NYTnickc: The most prolific political Tweeter ever - @realDonaldTrump - is paying to promote some of his Tweets: https://t.co/0Soltghu5K,2016-05-03T18:51:03.000Z,"",Twitter Web Client,""
ObjectId(5728f317e6ad0c29540b2dc5),"Creepy Business - Ted Cruz Father: My Son ""Annointed"" 
To ""Take Control of Society"".. 
https://t.co/WiDhyPjieb   via @thelastrefuge2",2016-05-03T18:51:03.000Z,"",Twitter Web Client,""
ObjectId(5728f317e6ad0c29540b2dc6),"Pakistan to Trump: We’re Not a U.S. Colony; You Give Us ‘Peanuts’ (why anything?)
https://t.co/9avRzqWcFd",2016-05-03T18:51:03.000Z,"",TweetDeck,""
ObjectId(5728f317e6ad0c29540b2dc7),RT @SteveDeaceShow: Hope you're right  https://t.co/sln86Y1sWh,2016-05-03T18:51:03.000Z,"",Twitter for Android,""
ObjectId(5728f317e6ad0c29540b2dc8),"RT @mitchellvii: Well, the prediction markets are all in for a Trump victory today: https://t.co/dBcaZx9EY2",2016-05-03T18:51:03.000Z,"",Twitter Web Client,""
ObjectId(5728f317e6ad0c29540b2dc9),"RT @LiveFreedomOrDi: #TrumpConspiracyTheories 
Rafael Cruz is Darth Vader! Trump will be on @foxandfriends in the morning to discuss! https…",2016-05-03T18:51:03.000Z,"",Twitter Web Client,""
ObjectId(5728f317e6ad0c29540b2dca),RT @ReRe_76804: Wow this @tedcruz is in meltdown mode goin at Trump...😜wackadoodle needs 2 go bye bye now,2016-05-03T18:51:03.000Z,"",Twitter for Android,""
ObjectId(5728f317e6ad0c29540b2dcb),RT @DonaldJTrumpJr: That was an impressive meltdown... Desperate but impressive. Reminded me of my 3 year old coming off a sugar high.  htt…,2016-05-03T18:51:03.000Z,"",Twitter for Android,""
ObjectId(5728f317e6ad0c29540b2dcc),"5 Trump Conspiracy Theories, And Why #Trump Pushes Them

https://t.co/rOPIv6mqab #SleazyDonald's fans are morons.

#IndianaPrimary #CCOT",2016-05-03T18:51:03.000Z,"",Twitter Web Client,""
ObjectId(5728f317e6ad0c29540b2dcd),Thank you! https://t.co/kDWvtZ5nW2,2016-05-03T18:51:03.000Z,"",Falcon Social Media Management ,""
ObjectId(5728f317e6ad0c29540b2dce),"RT @ElliottcMorgan: Ted Cruz tried to use sarcasm? Look, Ted, I don't walk into your job and tell you how to fashion lampshades out of huma…",2016-05-03T18:51:04.000Z,"",Twitter Web Client,""
ObjectId(5728f318e6ad0c29540b2dcf),"RT @NolteNC: #NEVERTRUMP: We're gunna destroy Trump cuz we prefer Hillary. 

ME: Hillary win is on you. 

#NEVERTRUMP: How dare you say suc…",2016-05-03T18:51:04.000Z,"",Twitter for iPad,""
ObjectId(5728f318e6ad0c29540b2dd0),RT @varwhite850: @SykesCharlie @DrKC4 Some ppl think #NeverTrump means we're throwing a fit because he's not our choice. No. Trump is repug…,2016-05-03T18:51:04.000Z,"",Twitter for iPhone,""
ObjectId(5728f318e6ad0c29540b2dd1),Not lying Ted come on man https://t.co/vxVf52J8Ya,2016-05-03T18:51:04.000Z,"",Twitter for iPhone,""
ObjectId(5728f318e6ad0c29540b2dd2),RT @TrumpSweep: #Bypass the #MSM and get on #TheWall  https://t.co/3rCJ2SZwFt   https://t.co/E5nIfFHlpi,2016-05-03T18:51:04.000Z,"",Twitter for iPhone,""
ObjectId(5728f318e6ad0c29540b2dd3),"RT @guygavrielkay: Every so often I remember: all that stands between Trump and GOP nom is Ted Cruz. And then, then do I perceive the heart…",2016-05-03T18:51:04.000Z,"",Twitter for iPhone,""
ObjectId(5728f318e6ad0c29540b2dd4),RT @america_trump: https://t.co/25twQJkndt,2016-05-03T18:51:04.000Z,"",Twitter Web Client,""
ObjectId(5728f318e6ad0c29540b2dd5),"RT @JamesArkin: Donald Trump, basically: https://t.co/VAhd6E2yip",2016-05-03T18:51:04.000Z,"",TweetDeck,""
ObjectId(5728f318e6ad0c29540b2dd6),"Trump Surrenders To 'LGBT' Bathroom Nonsense; 4-21-2016 
https://t.co/LBp7w6sAjX #IndianaPrimary",2016-05-03T18:51:04.000Z,"",Twitter Web Client,""
ObjectId(5728f318e6ad0c29540b2dd7),@ReformedBroker @WSJ Ted and Trump: a match made in heaven.,2016-05-03T18:51:04.000Z,"",Twitter for iPhone,""
ObjectId(5728f318e6ad0c29540b2dd8),RT @glenn21701: A must see. #NeverTrump https://t.co/nhBFeVwhVX,2016-05-03T18:51:04.000Z,"",Twitter for iPhone,""
ObjectId(5728f318e6ad0c29540b2dd9),@immigrant4trump https://t.co/TLufduTefy,2016-05-03T18:51:04.000Z,"",Twitter Web Client,""
ObjectId(5728f318e6ad0c29540b2dda),Ojo: https://t.co/2LoKyRen5Q,2016-05-03T18:51:04.000Z,"",Twitter for Android,""
ObjectId(5728f318e6ad0c29540b2ddb),"Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Republican front-runner Do... https://t.co/h8ikpldKXD",2016-05-03T18:51:04.000Z,"",twitterfeed,""
ObjectId(5728f318e6ad0c29540b2ddc),"Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Republican front-runner Do... https://t.co/cWlPE1wUEU",2016-05-03T18:51:04.000Z,"",twitterfeed,""
ObjectId(5728f318e6ad0c29540b2ddd),Trump team expects to win big in Indiana! https://t.co/XxC237mXNZ,2016-05-03T18:51:04.000Z,"",Twitter for Android,""
ObjectId(5728f318e6ad0c29540b2dde),"RT @LyinRafaella: After Ted got owned by the Trump protestors, Rafaella tried to debate too. Sadly, she also lost. https://t.co/k4TFxrWteR",2016-05-03T18:51:04.000Z,"",Twitter Web Client,""
ObjectId(5728f318e6ad0c29540b2ddf),"#Rosa Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Re... https://t.co/bN7GpZIQnE #NegritO Controla",2016-05-03T18:51:04.000Z,"",twitterfeed,""
ObjectId(5728f318e6ad0c29540b2de0),"#ActionMovieCampaignSlogan ""Die Hard Trump. Die really, really Hard""",2016-05-03T18:51:04.000Z,"",Twitter Web Client,""
ObjectId(5728f318e6ad0c29540b2de1),RT @jonlovett: It's hard to keep at the front of your mind that Trump is a national emergency.,2016-05-03T18:51:04.000Z,"",Twitter for iPhone,""
ObjectId(5728f318e6ad0c29540b2de2),"I hope that if Trump's the nominee, Cruz will break his pledge and will not support him. https://t.co/QKml9PxKEH",2016-05-03T18:51:04.000Z,"",Twitter Web Client,""
ObjectId(5728f318e6ad0c29540b2de3),"RT @VivaLaAmes: Breaking: Rumors swirl - Cruz Camp to suspend campaign this week #CruzCarly2016 #INPrimary #IndianaPrimary #CruzCrew
https:…",2016-05-03T18:51:04.000Z,"",Twitter for iPhone,""
ObjectId(5728f318e6ad0c29540b2de4),"@realDonaldTrump 
'08 R.Paul = chance to get off the wrong path
'12 R.Paul = chance to get out of the gutter
'16 Trump = YOUR LAST CHANCE",2016-05-03T18:51:04.000Z,"",Twitter Web Client,""
ObjectId(5728f318e6ad0c29540b2de5),@RealRudyGiulian BREAKING: RUMORS SWIRL THAT CRUZ IS MAKING EXIT PLANS https://t.co/KareCmmb9A,2016-05-03T18:51:05.000Z,"",Twitter Web Client,""
ObjectId(5728f318e6ad0c29540b2de6),@Jenn_Abrams how about Trump as President ! ROTFL,2016-05-03T18:51:04.000Z,"",Twitter for Android,""
ObjectId(5728f318e6ad0c29540b2de7),"RT @gavonl: Ted Cruz Is “Staring At The Abyss” In Indiana, ""Off With His Ted"" An Alt: https://t.co/AuSSHgEllJ https://t.co/icvSB0zXf2",2016-05-03T18:51:04.000Z,"",TweetDeck,""
